Name,Date,Appetite,SleepInd,StSpirit,pEffort,uaI,uaI(-1),DeltaWt (%),DeltaHrtwo,FatigInd,Sex_F
274.0,1585267200,4.0,-5.5,5.0,4.0,2.0,2.0,-0.013651877133105783,30.0,Optimal,0
274.0,1587600000,4.0,-4.0,5.0,5.0,2.0,2.0,0.0,30.0,Optimal,0
274.0,1580774400,5.0,-5.5,5.0,6.0,2.52,1.85,-0.03558718861209964,21.0,Optimal,0
274.0,1575763200,4.0,-4.0,3.0,4.0,2.92,3.29,0.005309734513274433,10.0,Optimal,0
274.0,1584662400,4.0,-4.800000000000001,5.0,5.0,2.0,2.0,0.010309278350515427,21.0,Optimal,0
274.0,1579910400,3.0,-3.0,4.0,4.0,1.0,1.6,0.0,15.0,Optimal,0
274.0,1581811200,5.0,-4.5,5.0,1.0,0.0,2.31,0.005484460694698434,28.0,Optimal,0
274.0,1573344000,4.0,-3.0,4.0,4.0,2.58,2.32,0.0,16.0,Optimal,0
274.0,1578614400,3.0,-4.0,4.0,5.0,2.19,1.89,0.007207207207207134,21.0,Optimal,0
275.0,1579132800,4.0,-4.0,3.0,7.0,2.59,2.05,0.0,-18.0,Optimal,0
274.0,1588032000,4.0,-5.0,5.0,5.0,2.0,2.0,-0.005181347150259086,32.0,Optimal,0
274.0,1587254400,3.0,-5.5,4.0,2.0,0.0,1.0,0.005208333333333259,33.0,Optimal,0
274.0,1575158400,4.0,-4.0,4.0,1.0,0.0,1.5,-0.003527336860670194,10.0,Optimal,0
269.0,1572134400,5.0,0.0,5.0,1.0,0.0,1.47,0.0,4.0,Optimal,0
275.0,1580947200,5.0,-4.5,4.0,6.0,2.73,2.76,0.019572953736654908,-18.0,Optimal,0
274.0,1579219200,4.0,-5.0,4.0,6.0,1.68,2.59,0.001808318264014508,18.0,Optimal,0
274.0,1578355200,4.0,-3.0,4.0,5.0,1.89,1.54,0.001776198934280604,11.0,Optimal,0
274.0,1580428800,6.0,-3.5,6.0,1.0,0.0,3.0,0.0,18.0,Optimal,0
274.0,1574726400,4.0,-3.0,4.0,5.0,2.13,2.06,-0.035026269702276736,16.0,Optimal,0
274.0,1581292800,3.0,-2.5,5.0,4.0,1.32,2.47,0.031481481481481444,16.0,Optimal,0
275.0,1581897600,4.0,-5.0,3.0,6.0,2.3,0.0,0.0,-6.0,Optimal,0
275.0,1581811200,3.0,-5.0,3.0,1.0,0.0,2.31,0.0,-42.0,Optimal,0
269.0,1582675200,5.0,-2.0,5.0,1.0,0.0,0.0,0.0,0.0,Optimal,0
274.0,1574467200,4.0,-5.0,4.0,5.0,2.3,2.25,0.0017482517482516613,16.0,Optimal,0
269.0,1573689600,6.0,-2.0,5.0,4.0,2.61,2.69,-0.006896551724137945,-9.0,Optimal,0
274.0,1576713600,4.0,-7.0,4.0,5.0,1.94,1.87,0.0,10.0,Optimal,0
275.0,1580169600,6.0,-4.0,3.0,4.0,1.75,1.0,-0.005328596802841923,-6.0,Optimal,0
274.0,1577664000,4.0,-6.0,4.0,5.0,1.41,0.0,0.007104795737122638,16.0,Optimal,0
274.0,1579824000,5.0,-2.0,4.0,5.0,1.6,1.88,0.0,16.0,Optimal,0
269.0,1584835200,6.0,-3.0,7.0,5.0,2.0,2.0,0.0,0.0,Optimal,0
274.0,1576108800,3.0,-5.0,4.0,4.0,2.0,2.79,-0.0035211267605633756,10.0,Optimal,0
275.0,1580342400,6.0,-2.5,3.0,6.0,2.23,2.0,0.0,-12.0,Optimal,0
269.0,1573603200,6.0,-4.0,5.0,4.0,2.69,2.07,0.0,-18.0,Optimal,0
274.0,1575331200,5.0,-5.0,4.0,5.0,1.9,1.6,-0.017452006980802848,10.0,Optimal,0
275.0,1582502400,4.0,-4.5,3.0,8.0,1.8,3.02,-0.003527336860670194,-18.0,Optimal,0
275.0,1575936000,3.0,-6.0,3.0,5.0,2.33,1.4,0.006968641114982521,-24.0,Optimal,0
269.0,1584403200,6.0,-4.5,7.0,4.0,2.0,2.0,0.0,-6.0,Optimal,0
269.0,1573171200,5.0,-3.0,6.0,6.0,1.69,2.31,0.0013812154696133394,-6.0,Optimal,0
274.0,1580601600,6.0,-5.5,5.0,1.0,0.0,0.0,0.0,16.0,Optimal,0
274.0,1584403200,4.0,-3.8,5.0,5.0,2.0,2.0,0.031746031746031855,18.0,Optimal,0
274.0,1575417600,4.0,-5.6,3.0,5.0,2.83,1.9,0.005328596802841812,16.0,Optimal,0
274.0,1579046400,4.0,-4.5,4.0,6.0,2.05,2.36,0.0017825311942958333,17.0,Optimal,0
269.0,1572739200,7.0,-5.0,7.0,1.0,0.0,2.31,0.0,-6.0,Optimal,0
274.0,1578096000,4.0,-2.0,4.0,4.0,1.16,1.56,0.0,15.0,Optimal,0
274.0,1580083200,4.0,-4.5,4.0,5.0,2.02,0.0,0.0,16.0,Optimal,0
269.0,1579478400,8.0,-4.0,5.0,6.0,2.08,1.75,0.0,-6.0,Optimal,0
275.0,1580860800,4.0,-4.6,4.0,7.0,2.76,2.52,-0.00881834215167554,-30.0,Optimal,0
274.0,1572307200,4.0,-2.0,4.0,4.0,1.52,2.08,-0.012499999999999956,22.0,Optimal,0
274.0,1576627200,4.0,-7.0,4.0,6.0,1.87,2.2,0.0018181818181817189,10.0,Optimal,0
274.0,1581984000,3.0,-3.0,4.0,6.0,2.18,2.3,0.014362657091562037,19.0,Optimal,0
274.0,1576454400,3.0,-7.0,4.0,5.0,2.35,3.06,-0.031746031746031744,10.0,Optimal,0
274.0,1584489600,4.0,-5.5,5.0,4.0,2.0,2.0,0.0017094017094017033,28.0,Optimal,0
274.0,1576886400,4.0,-6.0,4.0,3.0,1.0,1.94,0.0,10.0,Optimal,0
269.0,1575331200,6.0,-4.0,5.0,5.0,1.9,1.6,0.0,0.0,Optimal,0
274.0,1588291200,3.0,-4.5,5.0,4.0,2.0,2.0,0.0034662045060658286,32.0,Optimal,0
274.0,1572134400,3.0,-3.0,4.0,1.0,0.0,1.47,0.0036496350364962904,22.0,Optimal,0
274.0,1574035200,4.0,-3.0,4.0,2.0,1.96,3.13,0.0,16.0,Optimal,0
274.0,1584316800,5.0,-5.5,4.0,2.0,2.0,1.0,0.012499999999999956,26.0,Optimal,0
275.0,1579564800,6.0,-4.0,3.0,1.0,0.0,2.08,0.0,-12.0,Optimal,0
269.0,1578355200,6.0,-4.0,5.0,6.0,1.89,1.54,0.0185185185185186,-6.0,Optimal,0
274.0,1579132800,5.0,-4.0,4.0,7.0,2.59,2.05,-0.016014234875444844,17.0,Optimal,0
274.0,1575072000,5.0,-5.0,4.0,5.0,1.5,1.6,-0.0017605633802817433,16.0,Optimal,0
269.0,1572480000,6.0,-5.0,5.0,7.0,2.28,2.15,0.0,-8.0,Optimal,0
274.0,1585526400,4.0,-6.0,5.0,4.0,2.0,2.0,-0.005076142131979711,9.0,Optimal,0
274.0,1582416000,5.0,-6.5,5.0,7.0,3.02,2.23,0.0,16.0,Optimal,0
274.0,1574985600,4.0,-4.0,4.0,5.0,1.6,1.9,0.005309734513274433,16.0,Optimal,0
274.0,1584748800,4.0,-4.5,5.0,5.0,2.0,2.0,-0.003401360544217691,24.0,Optimal,0
274.0,1588723200,4.0,-4.0,5.0,4.0,2.0,2.0,0.0034364261168384758,10.0,Optimal,0
274.0,1577923200,6.0,-6.0,4.0,5.0,1.41,0.0,0.0,17.0,Optimal,0
269.0,1579564800,6.0,-5.0,4.0,5.0,2.13,2.08,-0.007092198581560294,-6.0,Optimal,0
274.0,1575244800,5.0,-4.0,4.0,5.0,1.6,0.0,0.014159292035398341,10.0,Optimal,0
274.0,1574380800,4.0,-7.5,4.0,4.0,2.25,1.69,0.0017513134851139256,16.0,Optimal,0
274.0,1581638400,4.0,-4.5,5.0,6.0,2.45,2.08,0.007181328545780907,17.0,Optimal,0
274.0,1578700800,5.0,-5.0,4.0,5.0,1.89,2.19,-0.012522361359570633,15.0,Optimal,0
274.0,1580342400,6.0,-5.0,5.0,1.0,3.0,0.0,0.0,18.0,Optimal,0
274.0,1585353600,4.0,-5.0,5.0,5.0,2.0,2.0,0.00865051903114189,22.0,Optimal,0
274.0,1585699200,4.0,-5.0,5.0,5.0,2.0,2.0,-0.015306122448979553,16.0,Optimal,0
274.0,1573862400,5.0,-2.0,5.0,3.0,2.74,3.0,-0.005281690140845119,16.0,Optimal,0
274.0,1579392000,4.0,-5.5,4.0,4.0,1.75,2.51,0.00902527075812265,17.0,Optimal,0
275.0,1582588800,3.0,-5.0,3.0,8.0,2.58,1.8,0.001769911504424737,-30.0,Optimal,0
274.0,1572739200,5.0,-5.0,4.0,1.0,0.0,2.31,0.0,22.0,Optimal,0
274.0,1574208000,5.0,-5.0,5.0,6.0,1.76,1.79,0.005291005291005346,16.0,Optimal,0
275.0,1580601600,6.0,-3.5,3.0,3.0,2.88,2.64,-0.005328596802841923,-12.0,Optimal,0
271.0,1578268800,6.0,-5.5,5.0,4.0,1.54,0.0,-0.002336448598130869,0.0,Optimal,1
270.0,1588118400,6.0,-7.5,5.0,6.0,2.0,2.0,0.0,18.0,Optimal,1
271.0,1575504000,6.0,-6.0,5.0,5.0,1.53,2.79,0.0072289156626506035,-6.0,Optimal,1
270.0,1577404800,6.0,-4.0,5.0,4.0,1.0,1.0,0.0,4.0,Optimal,1
267.0,1579392000,6.0,-4.0,2.0,5.0,1.72,2.45,0.0,-12.0,Optimal,1
270.0,1581811200,6.0,-4.5,5.0,1.0,0.0,2.11,0.0,0.0,Optimal,1
283.0,1711929600,5.0,-8.0,4.0,3.0,2.0,2.0,0.0,-6.0,Optimal,1
270.0,1588896000,6.0,-6.0,5.0,5.0,2.0,2.0,0.0024271844660195274,0.0,Optimal,1
283.0,1706832000,6.0,-4.7,3.0,3.0,2.88,2.64,-0.00347222222222221,0.0,Optimal,1
271.0,1573171200,6.0,-4.5,5.0,4.0,1.82,2.75,0.0,-6.0,Optimal,1
271.0,1585267200,6.0,-6.0,5.0,3.0,2.0,2.0,0.004494382022471877,0.0,Optimal,1
267.0,1579478400,6.0,-6.5,3.0,5.0,1.89,1.72,0.0,-12.0,Optimal,1
270.0,1586736000,6.0,-7.5,5.0,5.0,2.0,0.0,0.0,12.0,Optimal,1
271.0,1581206400,6.0,-3.8,5.0,6.0,2.47,2.24,0.0,0.0,Optimal,1
270.0,1581120000,6.0,-4.0,5.0,4.0,2.24,2.37,0.0,12.0,Optimal,1
283.0,1712361600,5.0,-7.0,4.0,3.0,2.0,2.0,0.0,-6.0,Optimal,1
267.0,1581206400,6.0,-3.0,4.0,8.0,2.04,2.03,0.006825938566553003,6.0,Optimal,1
271.0,1575590400,6.0,-5.0,5.0,5.0,3.29,1.53,-0.0071770334928229484,0.0,Optimal,1
271.0,1572998400,6.0,-5.0,5.0,5.0,2.69,2.0,-0.0024390243902439046,-6.0,Optimal,1
271.0,1588291200,6.0,-4.0,5.0,1.0,2.0,2.0,0.0,-6.0,Optimal,1
267.0,1582934400,6.0,-1.0,3.0,8.0,2.66,2.02,-0.010067114093959773,20.0,Optimal,1
267.0,1583712000,6.0,-3.0,4.0,2.0,2.0,2.42,-0.0033333333333332993,15.0,Optimal,1
271.0,1572480000,7.0,-4.5,4.0,5.0,2.33,2.15,0.0024154589371980784,6.0,Optimal,1
283.0,1733097600,4.0,-6.5,4.0,4.0,1.6,0.0,0.02086956521739136,6.0,Optimal,1
270.0,1584835200,6.0,-6.5,5.0,1.0,2.0,2.0,0.024390243902439046,18.0,Optimal,1
271.0,1575244800,6.0,-6.0,5.0,5.0,1.6,0.0,0.016470588235294015,-6.0,Optimal,1
283.0,1707696000,5.0,-6.0,4.0,5.0,2.76,2.21,-0.017331022530329254,0.0,Optimal,1
267.0,1589155200,6.0,-7.0,4.0,6.0,2.0,2.0,0.0031746031746031633,19.0,Optimal,1
283.0,1707609600,6.0,-4.0,4.0,5.0,2.21,1.32,0.0,0.0,Optimal,1
271.0,1587600000,6.0,-6.0,5.0,2.0,2.0,2.0,0.0022123893805310324,0.0,Optimal,1
267.0,1574380800,6.0,-4.5,1.0,5.0,2.59,1.76,-0.00164473684210531,12.0,Optimal,1
267.0,1575244800,6.0,-4.5,3.0,4.0,1.46,0.0,-0.01655629139072845,-12.0,Optimal,1
270.0,1573171200,6.0,-4.0,5.0,5.0,1.82,2.75,0.0,-24.0,Optimal,1
271.0,1582416000,6.0,-6.0,5.0,4.0,0.0,0.0,0.006741573033707926,0.0,Optimal,1
270.0,1586995200,6.0,-6.0,5.0,6.0,2.0,2.0,0.0,12.0,Optimal,1
270.0,1585094400,6.0,-6.0,5.0,6.0,2.0,2.0,0.0,0.0,Optimal,1
267.0,1582848000,6.0,-5.5,3.0,7.0,2.02,2.22,0.0033670033670034627,21.0,Optimal,1
271.0,1588377600,6.0,-6.5,5.0,2.0,2.0,2.0,0.0,6.0,Optimal,1
267.0,1587427200,6.0,-4.5,4.0,6.0,2.0,2.0,-0.0032414910858995505,9.0,Optimal,1
283.0,1715558400,8.0,-5.0,5.0,3.0,2.0,2.0,0.008291873963515828,0.0,Optimal,1
271.0,1588809600,6.0,-6.0,5.0,4.0,2.0,2.0,-0.011111111111111072,12.0,Optimal,1
271.0,1588636800,6.0,-5.5,5.0,2.0,2.0,2.0,0.0,-6.0,Optimal,1
271.0,1586131200,6.0,-5.5,5.0,3.0,2.0,2.0,0.0,6.0,Optimal,1
271.0,1579564800,6.0,-3.5,5.0,5.0,2.18,2.08,0.002293577981651307,0.0,Optimal,1
267.0,1588723200,6.0,-4.5,4.0,7.0,2.0,2.0,0.0032000000000000917,10.0,Optimal,1
271.0,1571961600,6.0,-6.0,5.0,5.0,2.07,2.33,0.016949152542372836,6.0,Optimal,1
283.0,1713052800,5.0,-7.0,4.0,4.0,2.0,2.0,-0.0017271157167529916,-6.0,Optimal,1
267.0,1587081600,6.0,-5.5,5.0,6.0,2.0,2.0,0.006578947368421018,11.0,Optimal,1
267.0,1587686400,7.0,-3.0,5.0,6.0,2.0,2.0,0.011456628477905184,13.0,Optimal,1
283.0,1706313600,6.0,-6.0,3.0,5.0,2.02,0.0,0.0017301038062282892,-6.0,Optimal,1
267.0,1587340800,6.0,-2.0,7.0,7.0,2.0,2.0,-0.0016181229773463146,8.0,Optimal,1
267.0,1586476800,6.0,-8.0,5.0,8.0,2.0,2.0,-0.0032573289902280145,8.0,Optimal,1
267.0,1576195200,6.0,-5.0,3.0,4.0,2.81,2.69,0.0016750418760469454,0.0,Optimal,1
271.0,1574985600,6.0,-5.5,5.0,2.0,2.1,1.94,-0.0023474178403756207,0.0,Optimal,1
283.0,1733356800,6.0,-6.0,4.0,3.0,1.53,2.83,-0.00339558573853993,-6.0,Optimal,1
283.0,1733616000,6.0,-7.0,4.0,2.0,2.92,3.29,-0.0017035775127768327,6.0,Optimal,1
283.0,1734652800,5.0,-6.0,4.0,4.0,1.94,1.94,-0.007005253940455369,0.0,Optimal,1
267.0,1578787200,6.0,-6.0,4.0,4.0,1.22,1.76,0.0,-12.0,Optimal,1
283.0,1711152000,7.0,-7.0,4.0,3.0,2.0,2.0,0.0017482517482516613,0.0,Optimal,1
271.0,1587945600,6.0,-7.0,5.0,2.0,2.0,0.0,-0.004424778761061954,6.0,Optimal,1
271.0,1586476800,6.0,-5.5,5.0,3.0,2.0,2.0,0.0,6.0,Optimal,1
271.0,1579219200,6.0,-6.0,5.0,5.0,1.68,2.81,0.0,0.0,Optimal,1
283.0,1712102400,6.0,-7.0,4.0,3.0,2.0,2.0,-0.0017391304347825765,-6.0,Optimal,1
270.0,1584057600,6.0,-5.0,5.0,5.0,2.0,2.0,0.0,0.0,Optimal,1
271.0,1587686400,6.0,-6.0,5.0,3.0,2.0,2.0,-0.004415011037527616,-6.0,Optimal,1
283.0,1714780800,6.0,-7.0,4.0,3.0,2.0,0.0,0.001700680272108901,-12.0,Optimal,1
283.0,1712620800,5.0,-7.0,4.0,4.0,2.0,2.0,0.0,0.0,Optimal,1
267.0,1580342400,6.0,-4.5,3.0,8.0,2.25,2.06,0.0034071550255536653,6.0,Optimal,1
267.0,1588896000,6.0,-4.5,6.0,6.0,2.0,2.0,0.0016103059581320522,6.0,Optimal,1
283.0,1733270400,6.0,-5.699999999999999,4.0,3.0,2.83,1.9,-0.015050167224080258,6.0,Optimal,1
283.0,1706659200,5.0,-6.0,3.0,4.0,2.85,2.23,0.0017574692442883233,0.0,Optimal,1
271.0,1576454400,6.0,-4.5,5.0,6.0,2.35,0.0,0.004807692307692291,6.0,Optimal,1
271.0,1577577600,6.0,-7.0,5.0,1.0,0.0,1.0,0.0,0.0,Optimal,1
271.0,1572652800,6.0,-7.0,5.0,1.0,2.49,0.0,0.0,-6.0,Optimal,1
270.0,1576281600,6.0,-6.0,5.0,1.0,1.87,1.5,0.0,12.0,Optimal,1
267.0,1579132800,6.0,-5.0,3.0,7.0,2.03,1.8,-0.008333333333333304,0.0,Optimal,1
267.0,1572825600,6.0,-4.5,2.0,5.0,1.74,1.87,-0.01967213114754096,6.0,Optimal,1
283.0,1710720000,5.0,-7.0,4.0,3.0,2.0,2.0,0.005272407732864748,6.0,Optimal,1
267.0,1573344000,6.0,-5.0,4.0,8.0,2.54,2.32,0.0,0.0,Optimal,1
271.0,1580083200,6.0,-5.5,5.0,6.0,2.02,0.0,-0.011389521640091105,0.0,Optimal,1
270.0,1573430400,5.0,-3.0,5.0,4.0,1.33,2.05,-0.04878048780487809,-18.0,Optimal,1
283.0,1707264000,5.0,-4.0,3.0,3.0,2.37,2.73,0.0,-6.0,Optimal,1
283.0,1708387200,4.0,-4.6,4.0,6.0,2.11,2.42,-0.003558718861209953,0.0,Optimal,1
270.0,1580860800,6.0,-5.0,5.0,6.0,2.76,2.52,0.004901960784313708,0.0,Optimal,1
271.0,1581120000,6.0,-3.0,5.0,7.0,2.24,2.37,0.0,0.0,Optimal,1
270.0,1577145600,6.0,-6.0,5.0,1.0,0.0,1.0,0.005050505050504972,12.0,Optimal,1
267.0,1571616000,5.0,-5.5,3.0,4.0,2.03,1.42,0.0,0.0,Optimal,1
283.0,1714435200,5.0,-5.0,4.0,4.0,2.0,2.0,0.0017152658662091813,-6.0,Optimal,1
267.0,1582761600,6.0,-4.0,4.0,8.0,2.22,1.72,-0.006688963210702337,10.0,Optimal,1
283.0,1705104000,5.0,-4.6,3.0,5.0,2.33,0.0,0.00694444444444442,0.0,Optimal,1
283.0,1715212800,4.0,-3.0,4.0,3.0,2.0,2.0,-0.011824324324324342,-6.0,Optimal,1
283.0,1705449600,6.0,-7.0,3.0,4.0,1.68,2.59,0.003454231433505983,18.0,Optimal,1
267.0,1585094400,6.0,-5.5,4.0,6.0,2.0,2.0,0.0,9.0,Optimal,1
267.0,1585008000,6.0,-4.0,4.0,4.0,2.0,2.0,0.0,13.0,Optimal,1
271.0,1584057600,6.0,-7.0,5.0,3.0,2.0,2.0,0.0,0.0,Optimal,1
271.0,1582070400,6.0,-5.0,5.0,5.0,2.42,2.11,-0.01342281879194629,0.0,Optimal,1
283.0,1707177600,7.0,-5.0,3.0,4.0,2.73,2.76,0.0017574692442883233,0.0,Optimal,1
270.0,1576627200,6.0,-4.0,5.0,4.0,1.87,2.2,-0.0050000000000000044,6.0,Optimal,1
270.0,1586563200,6.0,-7.5,5.0,5.0,2.0,2.0,0.004878048780487809,12.0,Optimal,1
283.0,1713657600,5.0,-5.5,4.0,4.0,2.0,2.0,0.0,-6.0,Optimal,1
271.0,1580688000,6.0,-6.5,5.0,5.0,1.85,2.88,-0.0022988505747126853,6.0,Optimal,1
283.0,1708128000,6.0,-5.0,3.0,4.0,2.3,0.0,0.012499999999999956,0.0,Optimal,1
270.0,1587600000,6.0,-6.0,5.0,4.0,2.0,2.0,0.012195121951219523,12.0,Optimal,1
267.0,1577232000,7.0,-7.5,4.0,1.0,0.0,0.0,0.0033333333333334103,0.0,Optimal,1
270.0,1580774400,6.0,-4.0,5.0,5.0,2.52,1.85,0.0049261083743843415,0.0,Optimal,1
270.0,1585267200,6.0,-6.0,5.0,6.0,2.0,2.0,0.0,0.0,Optimal,1
267.0,1578182400,6.0,-5.0,4.0,1.0,0.0,1.92,0.0,-12.0,Optimal,1
271.0,1584489600,6.0,-5.5,5.0,3.0,2.0,2.0,0.0,0.0,Optimal,1
274.0,1582502400,5.0,-4.0,4.0,5.0,1.8,3.02,-0.0035714285714285587,20.0,Risk/Caution,0
269.9065170544035,1579625092,4.848913824266084,-4.302172351467832,4.697827648532168,6.151086175733916,2.7421527829275454,2.0725872532211116,0.0,-5.439102326420979,Risk/Caution,0
272.6200040898873,1572024153,5.724000817977457,-2.3620004089887283,4.275999182022543,4.82799754606763,1.635599509213526,2.127959828224734,-0.00654611951155023,15.928017995504046,Risk/Caution,0
269.0,1583107200,6.0,-3.0,5.0,6.0,2.2,0.0,0.0,0.0,Risk/Caution,0
269.0,1581897600,6.0,-0.5,5.0,6.0,2.3,0.0,0.0,0.0,Risk/Caution,0
274.0,1573745615,4.0,-3.9505564140198715,4.0,6.4505564140198715,2.4427503863089424,2.039780602771093,0.003429706492053535,22.0,Risk/Caution,0
274.0,1573075343,5.0,-4.968727186517612,4.0,5.015636406741194,2.309530907797764,2.740618155955284,0.005672715435041896,22.0,Risk/Caution,0
269.0,1582070400,6.0,-3.3,5.0,8.0,2.4,2.53,0.0,-6.0,Risk/Caution,0
274.0,1579651200,4.0,-5.0,4.0,6.0,2.86,2.13,0.007194244604316502,25.0,Risk/Caution,0
274.0,1583227552,3.3929657523133154,-3.3929657523133154,4.0,6.0,2.5657490407402608,2.373226232754465,-0.004851429040905149,25.64220548612011,Risk/Caution,0
269.0,1571961600,5.0,-2.0,5.0,7.0,2.07,2.28,0.0,0.0,Risk/Caution,0
275.0,1581465600,4.0,-4.5,3.0,7.0,2.76,2.21,0.012280701754386003,-24.0,Risk/Caution,0
274.0,1583981527,4.0,-3.853255912640981,5.0,5.293488174718038,2.0,2.0,0.0,27.239070951691772,Risk/Caution,0
274.0,1582675200,4.0,-2.8,4.0,5.0,1.72,2.58,-0.0018181818181818299,30.0,Risk/Caution,0
274.0,1583107200,3.0,-4.0,4.0,6.0,2.33,0.0,0.014311270125223707,26.0,Risk/Caution,0
275.0,1582243200,3.0,-5.0,3.0,6.0,2.38,2.11,0.0,-12.0,Risk/Caution,0
274.65107702550193,1582446146,3.697845948996111,-4.6510770255019445,3.3489229744980555,6.953231076505833,2.5943139711123724,2.505649149853464,-0.001246153480350194,-16.46031342810889,Risk/Caution,0
270.91463437376893,1579849709,4.61707312524621,-3.6170731252462103,4.61707312524621,6.0,2.434951169023293,2.087878043777083,0.0,8.041464369829587,Risk/Caution,0
274.3340776433825,1582358464,4.331844713234993,-5.0,4.331844713234993,6.00223293014751,2.4939213382721777,2.3298883534926245,0.0,1.9575743271973067,Risk/Caution,0
269.0,1582761600,5.0,-2.5,5.0,7.0,2.75,0.0,0.0,0.0,Risk/Caution,0
274.0,1572480000,5.0,-3.0,4.0,6.0,2.28,2.15,0.02372262773722622,22.0,Risk/Caution,0
275.0,1581984000,4.0,-3.0,4.0,6.0,2.18,2.3,0.0,-24.0,Risk/Caution,0
274.0,1582739557,3.1700806489124385,-2.8105524217930853,4.0,5.9149596755437805,2.669211691766592,1.830552421793085,0.021361996362561093,26.404717728806467,Risk/Caution,0
274.0,1588204800,4.0,-4.5,4.0,5.0,2.0,2.0,-0.0017301038062284002,32.0,Risk/Caution,0
274.0,1581366431,4.0,-2.855665961608099,5.429556025594601,5.570443974405399,2.1487289640951364,2.5924731500181055,0.0,27.8591120511892,Risk/Caution,0
274.96117202434937,1582419354,3.0776559513013018,-4.961172024349349,3.038827975650651,7.883516073048048,2.972629869706206,2.2606741007640143,-0.00013867134160946678,-33.825633363563554,Risk/Caution,0
270.4813675285204,1571936001,4.703726494295918,-2.2962735057040824,4.703726494295918,6.703726494295918,2.132217436197857,2.3214782907985714,0.0,6.518017125489813,Risk/Caution,0
274.3951502360018,1581308822,4.0,-3.0483605664043543,4.209699527996371,6.395150236001815,2.584593568440526,2.228145492919946,0.004852722196513525,4.427938907914722,Risk/Caution,0
274.0,1571976264,5.0,-3.971712095389104,4.0,5.028287904610896,2.075940459968288,2.2763225724005833,0.009537049702348812,27.83027257233462,Risk/Caution,0
274.0,1582323263,4.926658865793794,-4.963329432896897,5.073341134206206,5.0,2.241001170130931,2.360197893764324,-0.0005201498879872759,21.073341134206206,Risk/Caution,0
274.0,1585771425,4.0,-4.206624417168076,4.586751165663848,5.0,2.0,2.0,-0.0007149633812044258,30.239746503008455,Risk/Caution,0
269.0,1579737600,4.0,-5.0,4.0,8.0,1.88,2.86,0.0,0.0,Risk/Caution,0
274.0,1583884800,4.0,-4.0,5.0,5.0,2.0,2.0,0.0,29.0,Risk/Caution,0
272.7366005506869,1574580062,4.5053597797252385,-2.8790198347939286,4.252679889862619,5.252679889862619,1.9264471405258143,1.818499261676933,-0.001315704419255992,16.441042423022378,Risk/Caution,0
269.07039911357543,1581897600,5.9718403545698315,-0.5323835922446942,5.0,5.985920177284916,2.3,0.0,0.00017919774364652904,0.14079822715084456,Risk/Caution,0
274.07369912148664,1582255935,3.926300878513349,-4.536849560743326,5.778902635540047,5.221097364459953,2.4271674377514567,2.118843894578398,-0.0065695097766904275,17.725450953774242,Risk/Caution,0
274.0,1583193600,3.0,-3.0,4.0,6.0,2.44,2.33,0.0,28.0,Risk/Caution,0
275.0,1581724800,4.0,-5.0,3.0,6.0,2.31,2.45,0.0,-36.0,Risk/Caution,0
269.0,1581984000,6.0,-5.0,5.0,8.0,2.53,2.3,0.0,-6.0,Risk/Caution,0
274.0,1580860800,5.0,-5.5,4.0,6.0,2.76,2.52,-0.005535055350553542,26.0,Risk/Caution,0
275.0,1579478400,4.0,-6.0,3.0,7.0,2.08,1.75,0.0,-36.0,Risk/Caution,0
274.0,1582243200,4.0,-4.5,6.0,5.0,2.38,2.11,-0.007092198581560294,22.0,Risk/Caution,0
274.0,1571961600,5.0,-4.0,4.0,5.0,2.07,2.28,0.009124087591240837,28.0,Risk/Caution,0
274.0,1571553821,4.743931677238676,-3.743931677238676,4.0,5.256068322761324,1.908034161380662,2.2414563974627177,0.005551728934616919,30.927180126864112,Risk/Caution,0
269.0,1575936000,6.0,-4.0,5.0,6.0,2.33,1.4,0.0,0.0,Risk/Caution,0
270.3913523941756,1579857812,4.0,-4.443459042329747,4.0,7.443459042329747,1.8438248377514335,2.6262527977784935,0.0,5.8436800555376625,Risk/Caution,0
274.0,1583902980,4.0,-4.0,4.801157595911195,5.198842404088805,2.151120227107492,2.087490657799074,-0.0024548444949235313,27.608103171378364,Risk/Caution,0
269.0,1579651200,5.0,-4.0,5.0,6.0,2.86,2.13,0.0,0.0,Risk/Caution,0
274.0,1581206400,4.0,-2.0999999999999996,5.0,6.0,2.47,2.24,0.0,23.0,Risk/Caution,0
270.03970831434094,1581897600,5.584116674263623,-0.9782658245968343,5.0,5.792058337131811,2.3,0.0,0.0026465302546860334,2.079416628681888,Risk/Caution,0
274.0,1582934400,4.0,-3.0,4.0,6.0,2.64,2.82,-0.005338078291814985,19.0,Risk/Caution,0
270.65579373668197,1571932987,4.668841252663607,-2.3311587473363926,4.668841252663607,6.668841252663607,2.1395433369406422,2.3263622246270947,0.0,7.28549244140064,Risk/Caution,0
274.0,1583422702,4.550549325861796,-3.724725337069102,4.550549325861796,5.449450674138204,2.3415825123450347,2.1977582966208096,-0.005548773754792659,22.0,Risk/Caution,0
275.0,1578441600,3.0,-6.0,3.0,7.0,2.44,1.89,0.007092198581560183,-12.0,Risk/Caution,0
274.0,1571974556,5.1499614222102,-3.775057866684699,4.0,4.8500385777898,1.9800231466738794,2.2485081013358577,0.006399936546286466,27.100231466738798,Risk/Caution,0
